State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,25/08/2024,3300,17700,9400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,30/08/2024,2750,13300,8300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/12/2011,250,1600,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/12/2011,300,1600,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/12/2011,300,1600,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/12/2011,300,1600,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,03/01/2010,300,750,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,20/01/2010,250,700,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,31/03/2010,400,900,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/04/2010,800,1000,900,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/05/2010,900,2100,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/05/2010,900,2000,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/05/2010,800,1800,1400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/05/2010,900,2000,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/09/2010,300,1000,625,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/09/2010,300,950,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/09/2010,300,1000,575,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/10/2010,300,1000,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/10/2010,300,1050,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/10/2010,350,1100,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/10/2010,200,1050,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/10/2010,200,1000,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/10/2010,200,1100,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/10/2010,200,1100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/11/2010,200,1100,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/11/2010,200,1100,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/11/2010,200,1000,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/12/2010,160,900,475,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/12/2010,150,850,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/12/2010,160,800,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/12/2010,180,750,425,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/12/2010,250,850,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/12/2010,250,750,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/01/2012,300,900,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/01/2012,300,900,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/01/2012,350,2100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/01/2012,400,2300,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/02/2012,350,2300,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/02/2012,400,2300,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/02/2012,350,1000,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/02/2012,400,2100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/03/2012,400,2100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/03/2012,500,2100,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,31/03/2012,500,2200,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/04/2012,600,2200,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/04/2012,600,2100,900,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/04/2012,600,2000,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/04/2012,700,2100,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/05/2012,800,2200,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/05/2012,800,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/05/2012,800,2200,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/05/2012,800,2100,1400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/06/2012,800,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/06/2012,800,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/06/2012,800,2100,1400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/06/2012,800,2000,1400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/06/2012,800,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/07/2012,1000,2200,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/07/2012,1000,2100,1400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/07/2012,600,2100,1300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/07/2012,400,2200,1250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/07/2012,400,2200,1300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/08/2012,400,2800,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/08/2012,600,2800,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/08/2012,600,2750,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/08/2012,400,3000,1600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/08/2012,400,2600,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/08/2012,600,3000,1600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/08/2012,500,2350,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/08/2012,400,1500,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/08/2012,500,1600,1100,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/09/2012,500,1500,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/09/2012,400,1650,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/09/2012,400,1700,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/09/2012,500,1750,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/09/2012,500,1600,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/09/2012,400,1650,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/09/2012,350,1600,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/10/2012,400,1850,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/10/2012,400,1650,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/10/2012,400,1600,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/10/2012,400,2000,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/10/2012,400,1800,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/10/2012,500,1900,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/10/2012,400,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/11/2012,400,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/11/2012,400,1500,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/11/2012,400,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/11/2012,400,900,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/11/2012,300,1200,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/12/2012,350,1100,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/12/2012,350,1200,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/12/2012,350,1200,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/12/2012,300,1100,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/12/2012,300,1100,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/12/2012,300,1200,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/12/2012,300,1100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/12/2012,300,1100,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/01/2011,250,700,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/01/2011,250,700,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/01/2011,300,800,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/01/2011,400,700,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,31/01/2011,250,800,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/02/2011,300,900,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/02/2011,350,1200,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/02/2011,300,1000,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/02/2011,350,1000,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/02/2011,400,1000,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/03/2011,400,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/03/2011,400,1600,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/04/2011,500,1800,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/04/2011,400,1400,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/04/2011,600,1600,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/04/2011,600,1600,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/04/2011,400,1600,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/04/2011,600,1600,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/04/2011,400,800,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/05/2011,400,1600,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,13/05/2011,400,1600,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/05/2011,600,2000,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/05/2011,600,1900,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/06/2011,400,1700,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/06/2011,600,1900,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/06/2011,600,1700,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/06/2011,650,1800,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/07/2011,500,1700,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/07/2011,400,1600,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/07/2011,400,1700,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/07/2011,400,1900,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/07/2011,400,1700,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/07/2011,400,1700,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/07/2011,400,1700,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/08/2011,500,1600,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/08/2011,400,1800,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/08/2011,400,2000,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/08/2011,400,1800,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/09/2011,500,2000,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/09/2011,400,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/09/2011,400,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,27/09/2011,400,1600,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/10/2011,400,1600,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/10/2011,400,2000,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/11/2011,400,1800,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/11/2011,400,1800,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/11/2011,300,1800,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/11/2011,400,2000,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/11/2011,300,1800,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/12/2011,240,850,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/12/2011,300,1600,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/12/2011,300,1600,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,06/02/2009,170,650,350,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,16/02/2009,180,950,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,03/03/2009,200,700,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,14/03/2009,200,950,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,21/03/2009,400,660,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,22/03/2009,300,700,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,01/05/2009,400,850,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,06/05/2009,400,800,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,15/05/2009,350,800,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,16/05/2009,350,800,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,24/05/2009,300,750,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,30/05/2009,800,800,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,27/06/2009,450,850,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,06/07/2009,400,850,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,13/07/2009,450,800,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,20/07/2009,200,650,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,22/07/2009,300,650,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,25/07/2009,300,700,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,04/08/2009,400,1500,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,05/08/2009,400,1600,850,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,07/08/2009,400,1400,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,19/08/2009,200,1500,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,23/08/2009,200,1500,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,25/08/2009,200,1700,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,10/10/2009,250,1250,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,21/10/2009,300,1300,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,05/11/2009,200,1400,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,11/11/2009,200,1200,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,13/11/2009,250,1400,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,17/11/2009,225,1300,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,10/12/2009,200,750,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,13/12/2009,250,700,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,15/12/2009,275,800,475,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,20/12/2009,275,850,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,21/12/2009,250,800,475,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/01/2013,300,1100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/01/2013,300,1100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/01/2013,300,1000,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/01/2013,300,1000,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/01/2013,300,1100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/01/2013,300,1100,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/01/2013,300,1500,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/02/2013,300,1400,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/02/2013,300,1600,800,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/02/2013,450,2000,1050,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/02/2013,500,2100,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/03/2013,500,2100,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/03/2013,450,2100,1100,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/03/2013,450,2200,1100,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/03/2013,500,2200,1050,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/03/2013,500,2200,1100,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/03/2013,500,2200,1150,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/03/2013,500,2000,1100,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,17/03/2013,500,2000,1100,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/03/2013,500,2000,1100,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/04/2013,400,2300,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/04/2013,400,2300,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/04/2013,400,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,09/04/2013,400,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/04/2013,400,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/04/2013,600,2200,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/04/2013,600,2200,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/04/2013,600,2100,1200,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/04/2013,600,2200,1250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,02/05/2013,600,2200,1250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/05/2013,600,2100,1250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/05/2013,600,2200,1250,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/05/2013,600,2300,1300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/05/2013,600,2300,1300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/05/2013,600,2400,1450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/05/2013,800,2300,1600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,30/05/2013,800,2300,1600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,01/06/2013,600,2300,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/06/2013,800,2300,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/06/2013,600,2300,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,08/06/2013,800,2500,1600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/06/2013,800,2500,1600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,11/06/2013,600,2500,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,12/06/2013,800,2300,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,15/06/2013,800,2500,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/06/2013,800,2600,1600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,16/07/2013,600,2600,1500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/08/2013,500,2500,1000,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,22/08/2013,400,1500,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/08/2013,400,1500,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/08/2013,400,1400,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/08/2013,400,1300,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,03/09/2013,400,1350,700,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,14/09/2013,400,1300,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/09/2013,300,1250,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,21/09/2013,300,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/09/2013,350,1250,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,29/09/2013,400,1300,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,05/10/2013,300,1400,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,10/10/2013,350,1400,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,19/10/2013,300,1200,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,23/10/2013,300,1300,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/10/2013,300,1200,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/10/2013,350,1300,650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,18/11/2013,350,1100,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,20/11/2013,300,1100,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,28/11/2013,300,1000,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,04/12/2013,300,1100,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,06/12/2013,300,1100,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,07/12/2013,300,1100,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,24/12/2013,300,1100,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,25/12/2013,300,1100,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,Medium,26/12/2013,300,1200,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,11/04/2008,200,450,300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,19/04/2008,200,400,260,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,09/05/2008,300,500,350,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,14/07/2008,600,1475,750,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,12/08/2008,250,900,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,14/08/2008,400,900,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,26/08/2008,200,1000,600,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,05/09/2008,200,950,550,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,26/09/2008,200,900,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,09/06/2024,7300,14650,8650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,24/06/2024,7300,16000,10650,17
Telangana,Hyderabad,Gaddiannaram,Apple,Condition,Medium,18/09/2004,200,500,350,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,23/09/2004,200,600,425,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,04/10/2004,170,550,350,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,09/10/2004,170,650,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Fanny,Medium,31/10/2004,120,650,350,17
Telangana,Hyderabad,Gaddiannaram,Apple,Kasmir/Shimla - II,Medium,24/07/2004,300,800,500,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,22/11/2005,180,650,300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,01/12/2005,420,600,450,17
Telangana,Hyderabad,Gaddiannaram,Apple,Apple,FAQ,07/12/2005,250,500,350,17
Telangana,Hyderabad,Gaddiannaram,Apple,Delicious,FAQ,17/05/2005,300,500,400,17
Telangana,Hyderabad,Gaddiannaram,Apple,Delicious,FAQ,19/10/2005,140,700,300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Delicious,FAQ,21/10/2005,200,625,300,17
Telangana,Hyderabad,Gaddiannaram,Apple,Simla,Medium,09/05/2024,7300,14650,8650,17
